"";"FechaHora2";"Viento";"DirViento";"Año";"Mes";"DirViento2";"Dia";"Viento2";"0_5";"5_10";"10_15";"15_20";"20_25";"Mes_Año"
"7328";"2017-10-10 00";0,13;54;"2017";"octubre";"N-E";"2017-10-10";"[0,5]";1;0;0;0;0;"octubre 2017"
"7329";"2017-10-10 01";0;42;"2017";"octubre";"N-E";"2017-10-10";"[0,5]";1;0;0;0;0;"octubre 2017"
"7330";"2017-10-10 02";0,13;37;"2017";"octubre";"N-E";"2017-10-10";"[0,5]";1;0;0;0;0;"octubre 2017"
"7331";"2017-10-10 03";0,6;111;"2017";"octubre";"Este";"2017-10-10";"[0,5]";1;0;0;0;0;"octubre 2017"
"7332";"2017-10-10 04";0,34;145;"2017";"octubre";"S-E";"2017-10-10";"[0,5]";1;0;0;0;0;"octubre 2017"
"7333";"2017-10-10 05";0,6;194;"2017";"octubre";"Sur";"2017-10-10";"[0,5]";1;0;0;0;0;"octubre 2017"
"7334";"2017-10-10 06";0,64;191;"2017";"octubre";"Sur";"2017-10-10";"[0,5]";1;0;0;0;0;"octubre 2017"
"7335";"2017-10-10 07";0,65;222;"2017";"octubre";"S-W";"2017-10-10";"[0,5]";1;0;0;0;0;"octubre 2017"
"7336";"2017-10-10 08";1,37;102;"2017";"octubre";"Este";"2017-10-10";"[0,5]";1;0;0;0;0;"octubre 2017"
"7337";"2017-10-10 09";1,7;173;"2017";"octubre";"Sur";"2017-10-10";"[0,5]";1;0;0;0;0;"octubre 2017"
"7338";"2017-10-10 10";1,7;158;"2017";"octubre";"Sur";"2017-10-10";"[0,5]";1;0;0;0;0;"octubre 2017"
"7339";"2017-10-10 11";1,53;181;"2017";"octubre";"Sur";"2017-10-10";"[0,5]";1;0;0;0;0;"octubre 2017"
"7340";"2017-10-10 12";0,49;169;"2017";"octubre";"Sur";"2017-10-10";"[0,5]";1;0;0;0;0;"octubre 2017"
"7341";"2017-10-10 13";0,2;214;"2017";"octubre";"S-W";"2017-10-10";"[0,5]";1;0;0;0;0;"octubre 2017"
"7342";"2017-10-10 14";0,61;221;"2017";"octubre";"S-W";"2017-10-10";"[0,5]";1;0;0;0;0;"octubre 2017"
"7343";"2017-10-10 15";0,82;234;"2017";"octubre";"S-W";"2017-10-10";"[0,5]";1;0;0;0;0;"octubre 2017"
"7344";"2017-10-10 16";0,4;238;"2017";"octubre";"S-W";"2017-10-10";"[0,5]";1;0;0;0;0;"octubre 2017"
"7345";"2017-10-10 17";0,41;230;"2017";"octubre";"S-W";"2017-10-10";"[0,5]";1;0;0;0;0;"octubre 2017"
"7346";"2017-10-10 18";0,02;236;"2017";"octubre";"S-W";"2017-10-10";"[0,5]";1;0;0;0;0;"octubre 2017"
"7347";"2017-10-10 19";0,03;236;"2017";"octubre";"S-W";"2017-10-10";"[0,5]";1;0;0;0;0;"octubre 2017"
"7348";"2017-10-10 20";0,01;239;"2017";"octubre";"S-W";"2017-10-10";"[0,5]";1;0;0;0;0;"octubre 2017"
"7349";"2017-10-10 21";0,01;243;"2017";"octubre";"S-W";"2017-10-10";"[0,5]";1;0;0;0;0;"octubre 2017"
"7350";"2017-10-10 22";0;243;"2017";"octubre";"S-W";"2017-10-10";"[0,5]";1;0;0;0;0;"octubre 2017"
"7351";"2017-10-11 00";0,05;243;"2017";"octubre";"S-W";"2017-10-11";"[0,5]";1;0;0;0;0;"octubre 2017"
"7352";"2017-10-11 01";0,13;244;"2017";"octubre";"S-W";"2017-10-11";"[0,5]";1;0;0;0;0;"octubre 2017"
"7353";"2017-10-11 02";0,65;193;"2017";"octubre";"Sur";"2017-10-11";"[0,5]";1;0;0;0;0;"octubre 2017"
"7354";"2017-10-11 03";0,3;149;"2017";"octubre";"S-E";"2017-10-11";"[0,5]";1;0;0;0;0;"octubre 2017"
"7355";"2017-10-11 04";0,43;142;"2017";"octubre";"S-E";"2017-10-11";"[0,5]";1;0;0;0;0;"octubre 2017"
"7356";"2017-10-11 05";0,38;173;"2017";"octubre";"Sur";"2017-10-11";"[0,5]";1;0;0;0;0;"octubre 2017"
"7357";"2017-10-11 06";0,76;125;"2017";"octubre";"S-E";"2017-10-11";"[0,5]";1;0;0;0;0;"octubre 2017"
"7358";"2017-10-11 07";0,31;115;"2017";"octubre";"S-E";"2017-10-11";"[0,5]";1;0;0;0;0;"octubre 2017"
"7359";"2017-10-11 08";1,07;212;"2017";"octubre";"S-W";"2017-10-11";"[0,5]";1;0;0;0;0;"octubre 2017"
"7360";"2017-10-11 09";0,97;319;"2017";"octubre";"N-W";"2017-10-11";"[0,5]";1;0;0;0;0;"octubre 2017"
"7361";"2017-10-11 10";1,69;258;"2017";"octubre";"Oeste";"2017-10-11";"[0,5]";1;0;0;0;0;"octubre 2017"
"7362";"2017-10-11 11";2,32;223;"2017";"octubre";"S-W";"2017-10-11";"[0,5]";1;0;0;0;0;"octubre 2017"
"7363";"2017-10-11 12";2,52;233;"2017";"octubre";"S-W";"2017-10-11";"[0,5]";1;0;0;0;0;"octubre 2017"
"7364";"2017-10-11 13";2,33;242;"2017";"octubre";"S-W";"2017-10-11";"[0,5]";1;0;0;0;0;"octubre 2017"
"7365";"2017-10-11 14";1,77;233;"2017";"octubre";"S-W";"2017-10-11";"[0,5]";1;0;0;0;0;"octubre 2017"
"7366";"2017-10-11 15";1,14;218;"2017";"octubre";"S-W";"2017-10-11";"[0,5]";1;0;0;0;0;"octubre 2017"
"7367";"2017-10-11 16";0,56;260;"2017";"octubre";"Oeste";"2017-10-11";"[0,5]";1;0;0;0;0;"octubre 2017"
"7368";"2017-10-11 17";0,26;226;"2017";"octubre";"S-W";"2017-10-11";"[0,5]";1;0;0;0;0;"octubre 2017"
"7369";"2017-10-11 18";0,02;229;"2017";"octubre";"S-W";"2017-10-11";"[0,5]";1;0;0;0;0;"octubre 2017"
"7370";"2017-10-11 19";0,01;227;"2017";"octubre";"S-W";"2017-10-11";"[0,5]";1;0;0;0;0;"octubre 2017"
"7371";"2017-10-11 20";0;227;"2017";"octubre";"S-W";"2017-10-11";"[0,5]";1;0;0;0;0;"octubre 2017"
"7372";"2017-10-11 21";0,07;251;"2017";"octubre";"Oeste";"2017-10-11";"[0,5]";1;0;0;0;0;"octubre 2017"
"7373";"2017-10-11 22";0,15;283;"2017";"octubre";"Oeste";"2017-10-11";"[0,5]";1;0;0;0;0;"octubre 2017"
"7374";"2017-10-12 00";0,01;283;"2017";"octubre";"Oeste";"2017-10-12";"[0,5]";1;0;0;0;0;"octubre 2017"
"7375";"2017-10-12 01";0,02;284;"2017";"octubre";"Oeste";"2017-10-12";"[0,5]";1;0;0;0;0;"octubre 2017"
"7376";"2017-10-12 02";0,09;283;"2017";"octubre";"Oeste";"2017-10-12";"[0,5]";1;0;0;0;0;"octubre 2017"
"7377";"2017-10-12 03";0,02;283;"2017";"octubre";"Oeste";"2017-10-12";"[0,5]";1;0;0;0;0;"octubre 2017"
"7378";"2017-10-12 04";0,02;283;"2017";"octubre";"Oeste";"2017-10-12";"[0,5]";1;0;0;0;0;"octubre 2017"
"7379";"2017-10-12 05";0,05;283;"2017";"octubre";"Oeste";"2017-10-12";"[0,5]";1;0;0;0;0;"octubre 2017"
"7380";"2017-10-12 06";0,08;280;"2017";"octubre";"Oeste";"2017-10-12";"[0,5]";1;0;0;0;0;"octubre 2017"
"7381";"2017-10-12 07";0,31;276;"2017";"octubre";"Oeste";"2017-10-12";"[0,5]";1;0;0;0;0;"octubre 2017"
"7382";"2017-10-12 08";0,71;288;"2017";"octubre";"Oeste";"2017-10-12";"[0,5]";1;0;0;0;0;"octubre 2017"
"7383";"2017-10-12 09";1,17;167;"2017";"octubre";"Sur";"2017-10-12";"[0,5]";1;0;0;0;0;"octubre 2017"
"7384";"2017-10-12 10";0,71;227;"2017";"octubre";"S-W";"2017-10-12";"[0,5]";1;0;0;0;0;"octubre 2017"
"7385";"2017-10-12 11";1,27;215;"2017";"octubre";"S-W";"2017-10-12";"[0,5]";1;0;0;0;0;"octubre 2017"
"7386";"2017-10-12 12";2,42;235;"2017";"octubre";"S-W";"2017-10-12";"[0,5]";1;0;0;0;0;"octubre 2017"
"7387";"2017-10-12 13";2,26;234;"2017";"octubre";"S-W";"2017-10-12";"[0,5]";1;0;0;0;0;"octubre 2017"
"7388";"2017-10-12 14";2,06;248;"2017";"octubre";"Oeste";"2017-10-12";"[0,5]";1;0;0;0;0;"octubre 2017"
"7389";"2017-10-12 15";2,75;247;"2017";"octubre";"S-W";"2017-10-12";"[0,5]";1;0;0;0;0;"octubre 2017"
"7390";"2017-10-12 16";2,92;222;"2017";"octubre";"S-W";"2017-10-12";"[0,5]";1;0;0;0;0;"octubre 2017"
"7391";"2017-10-12 17";2,03;250;"2017";"octubre";"Oeste";"2017-10-12";"[0,5]";1;0;0;0;0;"octubre 2017"
"7392";"2017-10-12 18";0,71;215;"2017";"octubre";"S-W";"2017-10-12";"[0,5]";1;0;0;0;0;"octubre 2017"
"7393";"2017-10-12 19";0,41;203;"2017";"octubre";"S-W";"2017-10-12";"[0,5]";1;0;0;0;0;"octubre 2017"
"7394";"2017-10-12 20";0;214;"2017";"octubre";"S-W";"2017-10-12";"[0,5]";1;0;0;0;0;"octubre 2017"
"7395";"2017-10-12 21";0;214;"2017";"octubre";"S-W";"2017-10-12";"[0,5]";1;0;0;0;0;"octubre 2017"
"7396";"2017-10-12 22";0,02;217;"2017";"octubre";"S-W";"2017-10-12";"[0,5]";1;0;0;0;0;"octubre 2017"
"7397";"2017-10-13 00";0,03;227;"2017";"octubre";"S-W";"2017-10-13";"[0,5]";1;0;0;0;0;"octubre 2017"
"7398";"2017-10-13 01";0;227;"2017";"octubre";"S-W";"2017-10-13";"[0,5]";1;0;0;0;0;"octubre 2017"
"7399";"2017-10-13 02";0,28;221;"2017";"octubre";"S-W";"2017-10-13";"[0,5]";1;0;0;0;0;"octubre 2017"
"7400";"2017-10-13 03";0,05;216;"2017";"octubre";"S-W";"2017-10-13";"[0,5]";1;0;0;0;0;"octubre 2017"
"7401";"2017-10-13 04";0,09;216;"2017";"octubre";"S-W";"2017-10-13";"[0,5]";1;0;0;0;0;"octubre 2017"
"7402";"2017-10-13 05";0,1;216;"2017";"octubre";"S-W";"2017-10-13";"[0,5]";1;0;0;0;0;"octubre 2017"
"7403";"2017-10-13 06";0,14;250;"2017";"octubre";"Oeste";"2017-10-13";"[0,5]";1;0;0;0;0;"octubre 2017"
"7404";"2017-10-13 07";0,31;306;"2017";"octubre";"N-W";"2017-10-13";"[0,5]";1;0;0;0;0;"octubre 2017"
"7405";"2017-10-13 08";0,42;302;"2017";"octubre";"N-W";"2017-10-13";"[0,5]";1;0;0;0;0;"octubre 2017"
"7406";"2017-10-13 09";0,64;311;"2017";"octubre";"N-W";"2017-10-13";"[0,5]";1;0;0;0;0;"octubre 2017"
"7407";"2017-10-13 10";1,48;259;"2017";"octubre";"Oeste";"2017-10-13";"[0,5]";1;0;0;0;0;"octubre 2017"
"7408";"2017-10-13 11";2,16;262;"2017";"octubre";"Oeste";"2017-10-13";"[0,5]";1;0;0;0;0;"octubre 2017"
"7409";"2017-10-13 12";2,46;252;"2017";"octubre";"Oeste";"2017-10-13";"[0,5]";1;0;0;0;0;"octubre 2017"
"7410";"2017-10-13 13";2,63;248;"2017";"octubre";"Oeste";"2017-10-13";"[0,5]";1;0;0;0;0;"octubre 2017"
"7411";"2017-10-13 14";2,08;243;"2017";"octubre";"S-W";"2017-10-13";"[0,5]";1;0;0;0;0;"octubre 2017"
"7412";"2017-10-13 15";2,72;260;"2017";"octubre";"Oeste";"2017-10-13";"[0,5]";1;0;0;0;0;"octubre 2017"
"7413";"2017-10-13 16";1,94;250;"2017";"octubre";"Oeste";"2017-10-13";"[0,5]";1;0;0;0;0;"octubre 2017"
"7414";"2017-10-13 17";0,57;217;"2017";"octubre";"S-W";"2017-10-13";"[0,5]";1;0;0;0;0;"octubre 2017"
"7415";"2017-10-13 18";0,04;224;"2017";"octubre";"S-W";"2017-10-13";"[0,5]";1;0;0;0;0;"octubre 2017"
"7416";"2017-10-13 19";0,01;214;"2017";"octubre";"S-W";"2017-10-13";"[0,5]";1;0;0;0;0;"octubre 2017"
"7417";"2017-10-13 20";0;217;"2017";"octubre";"S-W";"2017-10-13";"[0,5]";1;0;0;0;0;"octubre 2017"
"7418";"2017-10-13 21";0;216;"2017";"octubre";"S-W";"2017-10-13";"[0,5]";1;0;0;0;0;"octubre 2017"
"7419";"2017-10-13 22";0;217;"2017";"octubre";"S-W";"2017-10-13";"[0,5]";1;0;0;0;0;"octubre 2017"
"7420";"2017-10-14 00";0;216;"2017";"octubre";"S-W";"2017-10-14";"[0,5]";1;0;0;0;0;"octubre 2017"
"7421";"2017-10-14 01";0,03;217;"2017";"octubre";"S-W";"2017-10-14";"[0,5]";1;0;0;0;0;"octubre 2017"
"7422";"2017-10-14 02";0,02;217;"2017";"octubre";"S-W";"2017-10-14";"[0,5]";1;0;0;0;0;"octubre 2017"
"7423";"2017-10-14 03";0,07;217;"2017";"octubre";"S-W";"2017-10-14";"[0,5]";1;0;0;0;0;"octubre 2017"
"7424";"2017-10-14 04";0,02;217;"2017";"octubre";"S-W";"2017-10-14";"[0,5]";1;0;0;0;0;"octubre 2017"
"7425";"2017-10-14 05";0,16;216;"2017";"octubre";"S-W";"2017-10-14";"[0,5]";1;0;0;0;0;"octubre 2017"
"7426";"2017-10-14 06";0,1;216;"2017";"octubre";"S-W";"2017-10-14";"[0,5]";1;0;0;0;0;"octubre 2017"
"7427";"2017-10-14 07";0,16;256;"2017";"octubre";"Oeste";"2017-10-14";"[0,5]";1;0;0;0;0;"octubre 2017"
"7428";"2017-10-14 08";0,72;301;"2017";"octubre";"N-W";"2017-10-14";"[0,5]";1;0;0;0;0;"octubre 2017"
"7429";"2017-10-14 09";0,67;299;"2017";"octubre";"N-W";"2017-10-14";"[0,5]";1;0;0;0;0;"octubre 2017"
"7430";"2017-10-14 10";2,35;267;"2017";"octubre";"Oeste";"2017-10-14";"[0,5]";1;0;0;0;0;"octubre 2017"
"7431";"2017-10-14 11";4,86;227;"2017";"octubre";"S-W";"2017-10-14";"[0,5]";1;0;0;0;0;"octubre 2017"
"7432";"2017-10-14 12";4,39;228;"2017";"octubre";"S-W";"2017-10-14";"[0,5]";1;0;0;0;0;"octubre 2017"
"7433";"2017-10-14 13";4,75;220;"2017";"octubre";"S-W";"2017-10-14";"[0,5]";1;0;0;0;0;"octubre 2017"
"7434";"2017-10-14 14";5,12;225;"2017";"octubre";"S-W";"2017-10-14";"(5,10]";0;0;0;0;0;"octubre 2017"
"7435";"2017-10-14 15";4,22;205;"2017";"octubre";"S-W";"2017-10-14";"[0,5]";1;0;0;0;0;"octubre 2017"
"7436";"2017-10-14 16";3,37;199;"2017";"octubre";"Sur";"2017-10-14";"[0,5]";1;0;0;0;0;"octubre 2017"
"7437";"2017-10-14 17";2,86;220;"2017";"octubre";"S-W";"2017-10-14";"[0,5]";1;0;0;0;0;"octubre 2017"
"7438";"2017-10-14 18";0,79;229;"2017";"octubre";"S-W";"2017-10-14";"[0,5]";1;0;0;0;0;"octubre 2017"
"7439";"2017-10-14 19";0,77;219;"2017";"octubre";"S-W";"2017-10-14";"[0,5]";1;0;0;0;0;"octubre 2017"
"7440";"2017-10-14 20";0,02;213;"2017";"octubre";"S-W";"2017-10-14";"[0,5]";1;0;0;0;0;"octubre 2017"
"7441";"2017-10-14 21";0,1;236;"2017";"octubre";"S-W";"2017-10-14";"[0,5]";1;0;0;0;0;"octubre 2017"
"7442";"2017-10-14 22";0,01;258;"2017";"octubre";"Oeste";"2017-10-14";"[0,5]";1;0;0;0;0;"octubre 2017"
"7443";"2017-10-15 00";0,01;258;"2017";"octubre";"Oeste";"2017-10-15";"[0,5]";1;0;0;0;0;"octubre 2017"
"7444";"2017-10-15 01";0,01;258;"2017";"octubre";"Oeste";"2017-10-15";"[0,5]";1;0;0;0;0;"octubre 2017"
"7445";"2017-10-15 02";0,27;256;"2017";"octubre";"Oeste";"2017-10-15";"[0,5]";1;0;0;0;0;"octubre 2017"
"7446";"2017-10-15 03";0,52;254;"2017";"octubre";"Oeste";"2017-10-15";"[0,5]";1;0;0;0;0;"octubre 2017"
"7447";"2017-10-15 04";0,8;235;"2017";"octubre";"S-W";"2017-10-15";"[0,5]";1;0;0;0;0;"octubre 2017"
"7448";"2017-10-15 05";0,58;254;"2017";"octubre";"Oeste";"2017-10-15";"[0,5]";1;0;0;0;0;"octubre 2017"
"7449";"2017-10-15 06";0,65;271;"2017";"octubre";"Oeste";"2017-10-15";"[0,5]";1;0;0;0;0;"octubre 2017"
"7450";"2017-10-15 07";0,62;248;"2017";"octubre";"Oeste";"2017-10-15";"[0,5]";1;0;0;0;0;"octubre 2017"
"7451";"2017-10-15 08";0,55;305;"2017";"octubre";"N-W";"2017-10-15";"[0,5]";1;0;0;0;0;"octubre 2017"
"7452";"2017-10-15 09";1,25;274;"2017";"octubre";"Oeste";"2017-10-15";"[0,5]";1;0;0;0;0;"octubre 2017"
"7453";"2017-10-15 10";3,75;230;"2017";"octubre";"S-W";"2017-10-15";"[0,5]";1;0;0;0;0;"octubre 2017"
"7454";"2017-10-15 11";3,63;239;"2017";"octubre";"S-W";"2017-10-15";"[0,5]";1;0;0;0;0;"octubre 2017"
"7455";"2017-10-15 12";4,31;219;"2017";"octubre";"S-W";"2017-10-15";"[0,5]";1;0;0;0;0;"octubre 2017"
"7456";"2017-10-15 13";4,75;206;"2017";"octubre";"S-W";"2017-10-15";"[0,5]";1;0;0;0;0;"octubre 2017"
"7457";"2017-10-15 14";5,13;227;"2017";"octubre";"S-W";"2017-10-15";"(5,10]";0;0;0;0;0;"octubre 2017"
"7458";"2017-10-15 15";4,67;235;"2017";"octubre";"S-W";"2017-10-15";"[0,5]";1;0;0;0;0;"octubre 2017"
"7459";"2017-10-15 16";4,64;238;"2017";"octubre";"S-W";"2017-10-15";"[0,5]";1;0;0;0;0;"octubre 2017"
"7460";"2017-10-15 17";4,8;227;"2017";"octubre";"S-W";"2017-10-15";"[0,5]";1;0;0;0;0;"octubre 2017"
"7461";"2017-10-15 18";5,78;240;"2017";"octubre";"S-W";"2017-10-15";"(5,10]";0;0;0;0;0;"octubre 2017"
"7462";"2017-10-15 19";3,58;226;"2017";"octubre";"S-W";"2017-10-15";"[0,5]";1;0;0;0;0;"octubre 2017"
"7463";"2017-10-15 20";5,3;240;"2017";"octubre";"S-W";"2017-10-15";"(5,10]";0;0;0;0;0;"octubre 2017"
"7464";"2017-10-15 21";6,37;245;"2017";"octubre";"S-W";"2017-10-15";"(5,10]";0;0;0;0;0;"octubre 2017"
"7465";"2017-10-15 22";6,38;242;"2017";"octubre";"S-W";"2017-10-15";"(5,10]";0;0;0;0;0;"octubre 2017"
"7466";"2017-10-16 00";8,01;240;"2017";"octubre";"S-W";"2017-10-16";"(5,10]";0;0;0;0;0;"octubre 2017"
"7467";"2017-10-16 01";7,21;235;"2017";"octubre";"S-W";"2017-10-16";"(5,10]";0;0;0;0;0;"octubre 2017"
"7468";"2017-10-16 02";4,9;196;"2017";"octubre";"Sur";"2017-10-16";"[0,5]";1;0;0;0;0;"octubre 2017"
"7469";"2017-10-16 03";5,46;244;"2017";"octubre";"S-W";"2017-10-16";"(5,10]";0;0;0;0;0;"octubre 2017"
"7470";"2017-10-16 04";6,54;238;"2017";"octubre";"S-W";"2017-10-16";"(5,10]";0;0;0;0;0;"octubre 2017"
"7471";"2017-10-16 05";5,97;238;"2017";"octubre";"S-W";"2017-10-16";"(5,10]";0;0;0;0;0;"octubre 2017"
"7472";"2017-10-16 06";5,11;230;"2017";"octubre";"S-W";"2017-10-16";"(5,10]";0;0;0;0;0;"octubre 2017"
"7473";"2017-10-16 07";6,15;228;"2017";"octubre";"S-W";"2017-10-16";"(5,10]";0;0;0;0;0;"octubre 2017"
"7474";"2017-10-16 08";4,72;213;"2017";"octubre";"S-W";"2017-10-16";"[0,5]";1;0;0;0;0;"octubre 2017"
"7475";"2017-10-16 09";5,14;191;"2017";"octubre";"Sur";"2017-10-16";"(5,10]";0;0;0;0;0;"octubre 2017"
"7476";"2017-10-16 10";5,5;204;"2017";"octubre";"S-W";"2017-10-16";"(5,10]";0;0;0;0;0;"octubre 2017"
"7477";"2017-10-16 11";4,74;183;"2017";"octubre";"Sur";"2017-10-16";"[0,5]";1;0;0;0;0;"octubre 2017"
"7478";"2017-10-16 12";4,73;215;"2017";"octubre";"S-W";"2017-10-16";"[0,5]";1;0;0;0;0;"octubre 2017"
"7479";"2017-10-16 13";4,07;210;"2017";"octubre";"S-W";"2017-10-16";"[0,5]";1;0;0;0;0;"octubre 2017"
"7480";"2017-10-16 14";4,57;213;"2017";"octubre";"S-W";"2017-10-16";"[0,5]";1;0;0;0;0;"octubre 2017"
"7481";"2017-10-16 15";5,24;227;"2017";"octubre";"S-W";"2017-10-16";"(5,10]";0;0;0;0;0;"octubre 2017"
"7482";"2017-10-16 16";5,06;224;"2017";"octubre";"S-W";"2017-10-16";"(5,10]";0;0;0;0;0;"octubre 2017"
"7483";"2017-10-16 17";4,43;226;"2017";"octubre";"S-W";"2017-10-16";"[0,5]";1;0;0;0;0;"octubre 2017"
"7484";"2017-10-16 18";2,99;227;"2017";"octubre";"S-W";"2017-10-16";"[0,5]";1;0;0;0;0;"octubre 2017"
"7485";"2017-10-16 19";2,88;203;"2017";"octubre";"S-W";"2017-10-16";"[0,5]";1;0;0;0;0;"octubre 2017"
"7486";"2017-10-16 20";3,05;229;"2017";"octubre";"S-W";"2017-10-16";"[0,5]";1;0;0;0;0;"octubre 2017"
"7487";"2017-10-16 21";3,4;238;"2017";"octubre";"S-W";"2017-10-16";"[0,5]";1;0;0;0;0;"octubre 2017"
"7488";"2017-10-16 22";3,38;199;"2017";"octubre";"Sur";"2017-10-16";"[0,5]";1;0;0;0;0;"octubre 2017"
"7489";"2017-10-17 00";0,42;239;"2017";"octubre";"S-W";"2017-10-17";"[0,5]";1;0;0;0;0;"octubre 2017"
"7490";"2017-10-17 01";1,39;243;"2017";"octubre";"S-W";"2017-10-17";"[0,5]";1;0;0;0;0;"octubre 2017"
"7491";"2017-10-17 02";4,48;214;"2017";"octubre";"S-W";"2017-10-17";"[0,5]";1;0;0;0;0;"octubre 2017"
"7492";"2017-10-17 03";5,26;219;"2017";"octubre";"S-W";"2017-10-17";"(5,10]";0;0;0;0;0;"octubre 2017"
"7493";"2017-10-17 04";7,06;229;"2017";"octubre";"S-W";"2017-10-17";"(5,10]";0;0;0;0;0;"octubre 2017"
"7494";"2017-10-17 05";5,34;238;"2017";"octubre";"S-W";"2017-10-17";"(5,10]";0;0;0;0;0;"octubre 2017"
"7495";"2017-10-17 06";6,18;244;"2017";"octubre";"S-W";"2017-10-17";"(5,10]";0;0;0;0;0;"octubre 2017"
"7496";"2017-10-17 07";4,52;219;"2017";"octubre";"S-W";"2017-10-17";"[0,5]";1;0;0;0;0;"octubre 2017"
"7497";"2017-10-17 08";6,32;228;"2017";"octubre";"S-W";"2017-10-17";"(5,10]";0;0;0;0;0;"octubre 2017"
"7498";"2017-10-17 09";5,65;217;"2017";"octubre";"S-W";"2017-10-17";"(5,10]";0;0;0;0;0;"octubre 2017"
"7499";"2017-10-17 10";7,12;231;"2017";"octubre";"S-W";"2017-10-17";"(5,10]";0;0;0;0;0;"octubre 2017"
"7500";"2017-10-17 11";6,97;214;"2017";"octubre";"S-W";"2017-10-17";"(5,10]";0;0;0;0;0;"octubre 2017"
"7501";"2017-10-17 12";7,81;215;"2017";"octubre";"S-W";"2017-10-17";"(5,10]";0;0;0;0;0;"octubre 2017"
"7502";"2017-10-17 13";6,39;189;"2017";"octubre";"Sur";"2017-10-17";"(5,10]";0;0;0;0;0;"octubre 2017"
"7503";"2017-10-17 14";5,96;230;"2017";"octubre";"S-W";"2017-10-17";"(5,10]";0;0;0;0;0;"octubre 2017"
"7504";"2017-10-17 15";2,12;219;"2017";"octubre";"S-W";"2017-10-17";"[0,5]";1;0;0;0;0;"octubre 2017"
"7505";"2017-10-17 16";1,69;179;"2017";"octubre";"Sur";"2017-10-17";"[0,5]";1;0;0;0;0;"octubre 2017"
"7506";"2017-10-17 17";0,88;249;"2017";"octubre";"Oeste";"2017-10-17";"[0,5]";1;0;0;0;0;"octubre 2017"
"7507";"2017-10-17 18";0,05;271;"2017";"octubre";"Oeste";"2017-10-17";"[0,5]";1;0;0;0;0;"octubre 2017"
"7508";"2017-10-17 19";0,55;270;"2017";"octubre";"Oeste";"2017-10-17";"[0,5]";1;0;0;0;0;"octubre 2017"
"7509";"2017-10-17 20";1,64;254;"2017";"octubre";"Oeste";"2017-10-17";"[0,5]";1;0;0;0;0;"octubre 2017"
"7510";"2017-10-17 21";1,13;235;"2017";"octubre";"S-W";"2017-10-17";"[0,5]";1;0;0;0;0;"octubre 2017"
"7511";"2017-10-17 22";0,82;226;"2017";"octubre";"S-W";"2017-10-17";"[0,5]";1;0;0;0;0;"octubre 2017"
"7512";"2017-10-18 00";2,51;235;"2017";"octubre";"S-W";"2017-10-18";"[0,5]";1;0;0;0;0;"octubre 2017"
"7513";"2017-10-18 01";3;234;"2017";"octubre";"S-W";"2017-10-18";"[0,5]";1;0;0;0;0;"octubre 2017"
"7514";"2017-10-18 02";2,17;216;"2017";"octubre";"S-W";"2017-10-18";"[0,5]";1;0;0;0;0;"octubre 2017"
"7515";"2017-10-18 03";2,44;248;"2017";"octubre";"Oeste";"2017-10-18";"[0,5]";1;0;0;0;0;"octubre 2017"
"7516";"2017-10-18 04";1,88;239;"2017";"octubre";"S-W";"2017-10-18";"[0,5]";1;0;0;0;0;"octubre 2017"
"7517";"2017-10-18 05";1,02;200;"2017";"octubre";"Sur";"2017-10-18";"[0,5]";1;0;0;0;0;"octubre 2017"
"7518";"2017-10-18 06";0,88;297;"2017";"octubre";"N-W";"2017-10-18";"[0,5]";1;0;0;0;0;"octubre 2017"
"7519";"2017-10-18 07";0,24;324;"2017";"octubre";"N-W";"2017-10-18";"[0,5]";1;0;0;0;0;"octubre 2017"
"7520";"2017-10-18 08";0,37;286;"2017";"octubre";"Oeste";"2017-10-18";"[0,5]";1;0;0;0;0;"octubre 2017"
"7521";"2017-10-18 09";1,85;220;"2017";"octubre";"S-W";"2017-10-18";"[0,5]";1;0;0;0;0;"octubre 2017"
"7522";"2017-10-18 10";1,34;232;"2017";"octubre";"S-W";"2017-10-18";"[0,5]";1;0;0;0;0;"octubre 2017"
"7523";"2017-10-18 11";0,9;150;"2017";"octubre";"S-E";"2017-10-18";"[0,5]";1;0;0;0;0;"octubre 2017"
"7524";"2017-10-18 12";2,72;156;"2017";"octubre";"S-E";"2017-10-18";"[0,5]";1;0;0;0;0;"octubre 2017"
"7525";"2017-10-18 13";2,87;127;"2017";"octubre";"S-E";"2017-10-18";"[0,5]";1;0;0;0;0;"octubre 2017"
"7526";"2017-10-18 14";1,27;218;"2017";"octubre";"S-W";"2017-10-18";"[0,5]";1;0;0;0;0;"octubre 2017"
"7527";"2017-10-18 15";0,49;61;"2017";"octubre";"N-E";"2017-10-18";"[0,5]";1;0;0;0;0;"octubre 2017"
"7528";"2017-10-18 16";0,71;178;"2017";"octubre";"Sur";"2017-10-18";"[0,5]";1;0;0;0;0;"octubre 2017"
"7529";"2017-10-18 17";0,2;255;"2017";"octubre";"Oeste";"2017-10-18";"[0,5]";1;0;0;0;0;"octubre 2017"
"7530";"2017-10-18 18";0,19;266;"2017";"octubre";"Oeste";"2017-10-18";"[0,5]";1;0;0;0;0;"octubre 2017"
"7531";"2017-10-18 19";0,08;269;"2017";"octubre";"Oeste";"2017-10-18";"[0,5]";1;0;0;0;0;"octubre 2017"
